# Constructed from biom file
#OTU ID	K10	K11	K12	K1	K2	K3	K4	K5	K6	K7	K8	K9	W10	W11	W12	W1	W2	W3	W4	W5	W6	W7	W8	W9	taxonomy
1526571	29.0	6.0	30.0	0.0	10.0	9.0	0.0	6.0	10.0	7.0	6.0	9.0	79.0	16.0	27.0	15.0	10.0	30.0	22.0	35.0	52.0	15.0	6.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Lacimicrobium; s__alkaliphilum
326544	28.0	23.0	11.0	13.0	15.0	0.0	0.0	5.0	16.0	12.0	10.0	10.0	19.0	8.0	7.0	24.0	10.0	17.0	7.0	10.0	16.0	47.0	50.0	124.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraglaciecola; s__psychrophila
2172099	12.0	13.0	12.0	16.0	22.0	65.0	116.0	11.0	22.0	0.0	0.0	16.0	0.0	0.0	0.0	33.0	14.0	0.0	10.0	19.0	6.0	30.0	13.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Catenovulum; s__sp. CCB-QB4
271097	51.0	28.0	19.0	0.0	6.0	32.0	41.0	24.0	14.0	0.0	0.0	0.0	22.0	0.0	27.0	17.0	42.0	29.0	21.0	24.0	7.0	77.0	155.0	203.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__sediminis
70864	11.0	0.0	9.0	0.0	0.0	99.0	67.0	0.0	12.0	0.0	0.0	12.0	14.0	0.0	0.0	0.0	0.0	5.0	12.0	6.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__pealeana
2029986	19.0	9.0	49.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	47.0	13.0	0.0	0.0	41.0	9.0	12.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__sp. WE21
60961	6.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	0.0	11.0	0.0	0.0	0.0	91.0	291.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__woodyi
2018305	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__bicestrii
161398	68.0	26.0	22.0	16.0	29.0	0.0	0.0	15.0	10.0	13.0	12.0	25.0	103.0	76.0	40.0	36.0	14.0	68.0	5.0	0.0	53.0	12.0	56.0	89.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__phenolica
1348114	20.0	83.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	17.0	6.0	0.0	0.0	7.0	10.0	103.0	227.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__piratica
267375	23.0	0.0	0.0	0.0	11.0	58.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	180.0	174.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__marina
2100422	65.0	14.0	7.0	26.0	28.0	15.0	7.0	0.0	8.0	5.0	0.0	19.0	16.0	15.0	28.0	5.0	7.0	36.0	36.0	38.0	14.0	20.0	10.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__sp. OT37-5b
135577	9.0	16.0	17.0	24.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	11.0	37.0	34.0	0.0	11.0	21.0	9.0	37.0	10.0	0.0	40.0	13.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__loihiensis
314282	26.0	36.0	20.0	0.0	9.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	10.0	0.0	6.0	0.0	6.0	11.0	38.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; s__sp. CNPT3
357794	14.0	16.0	0.0	13.0	7.0	7.0	0.0	33.0	24.0	0.0	14.0	14.0	17.0	79.0	15.0	0.0	5.0	15.0	24.0	25.0	6.0	12.0	24.0	10.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; s__ingrahamii
1967665	11.0	0.0	32.0	10.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; s__beringensis
28229	9.0	8.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	9.0	6.0	9.0	8.0	0.0	27.0	9.0	0.0	32.0	11.0	6.0	19.0	40.0	49.0	9.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; s__psychrerythraea
80854	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	6.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	19.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella; s__viscosa
680	155.0	11.0	0.0	22.0	230.0	6.0	0.0	25.0	31.0	0.0	0.0	8.0	36.0	27.0	14.0	9.0	0.0	34.0	19.0	9.0	13.0	6.0	17.0	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__campbellii
190895	21.0	0.0	0.0	0.0	6.0	0.0	0.0	9.0	28.0	27.0	0.0	10.0	12.0	7.0	18.0	0.0	9.0	10.0	34.0	12.0	0.0	0.0	30.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__rotiferianus
669	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	7.0	0.0	5.0	8.0	0.0	17.0	14.0	0.0	6.0	23.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__harveyi
52443	35.0	20.0	0.0	30.0	15.0	7.0	6.0	6.0	22.0	0.0	5.0	27.0	37.0	0.0	12.0	22.0	176.0	38.0	8.0	0.0	54.0	12.0	13.0	8.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__tapetis
28173	26.0	7.0	31.0	41.0	11.0	6.0	0.0	12.0	12.0	0.0	9.0	17.0	28.0	9.0	18.0	0.0	5.0	28.0	18.0	31.0	46.0	7.0	17.0	27.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__nigripulchritudo
62153	20.0	0.0	0.0	17.0	14.0	173.0	152.0	25.0	32.0	0.0	0.0	28.0	25.0	11.0	0.0	10.0	0.0	5.0	0.0	0.0	12.0	11.0	93.0	261.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__shilonii
673372	15.0	0.0	0.0	0.0	7.0	12.0	17.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	24.0	7.0	0.0	5.0	21.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__casei
676	14.0	47.0	5.0	10.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8.0	12.0	20.0	6.0	18.0	9.0	6.0	15.0	10.0	9.0	62.0	16.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__fluvialis
1435069	9.0	8.0	9.0	9.0	0.0	0.0	0.0	10.0	22.0	14.0	5.0	0.0	5.0	0.0	22.0	9.0	15.0	15.0	21.0	15.0	0.0	7.0	38.0	172.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__tritonius
1295392	86.0	34.0	11.0	26.0	56.0	8.0	5.0	28.0	14.0	0.0	0.0	27.0	69.0	16.0	7.0	17.0	33.0	5.0	103.0	46.0	0.0	14.0	116.0	381.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__gaetbulicola
38293	20.0	21.0	9.0	8.0	7.0	243.0	182.0	255.0	360.0	12.0	9.0	12.0	19.0	8.0	47.0	63.0	22.0	62.0	29.0	41.0	20.0	52.0	319.0	763.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__damselae
80852	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	11.0	11.0	0.0	8.0	24.0	11.0	48.0	16.0	11.0	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__wodanis
668	5.0	14.0	6.0	8.0	6.0	19.0	6.0	27.0	43.0	0.0	0.0	10.0	0.0	0.0	6.0	0.0	0.0	0.0	15.0	21.0	0.0	6.0	79.0	254.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__fischeri
213554	80.0	32.0	44.0	0.0	75.0	0.0	0.0	32.0	17.0	0.0	0.0	0.0	103.0	24.0	0.0	104.0	54.0	0.0	30.0	0.0	0.0	71.0	48.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__campaniensis
1883416	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	23.0	7.0	12.0	0.0	9.0	93.0	25.0	55.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__sp. 1513
115561	5.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	23.0	0.0	7.0	0.0	8.0	22.0	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__hydrothermalis
1561924	61.0	38.0	22.0	26.0	24.0	0.0	0.0	16.0	21.0	0.0	0.0	27.0	71.0	49.0	41.0	136.0	34.0	61.0	25.0	11.0	50.0	84.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae; g__Kangiella; s__profundi
187493	17.0	36.0	0.0	0.0	7.0	96.0	103.0	0.0	11.0	0.0	0.0	0.0	6.0	29.0	24.0	23.0	16.0	42.0	29.0	14.0	6.0	16.0	282.0	644.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Thalassolituus; s__oleivorans
188908	11.0	0.0	7.0	0.0	0.0	30.0	21.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	8.0	0.0	9.0	8.0	14.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oleispira; s__antarctica
119864	10.0	6.0	13.0	0.0	10.0	5.0	5.0	11.0	10.0	0.0	0.0	0.0	23.0	0.0	0.0	27.0	23.0	0.0	38.0	14.0	7.0	14.0	6.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Marinomonas; s__mediterranea
1306787	15.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	6.0	6.0	0.0	34.0	6.0	12.0	7.0	0.0	5.0	18.0	24.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__pacificus
1917421	11.0	0.0	0.0	9.0	0.0	36.0	25.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	11.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Ketobacter; s__alkanivorans
1027273	14.0	11.0	13.0	10.0	0.0	0.0	0.0	21.0	6.0	16.0	7.0	0.0	16.0	0.0	35.0	11.0	13.0	30.0	30.0	32.0	9.0	8.0	9.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__montiporae
1336806	9.0	0.0	0.0	9.0	0.0	8.0	12.0	23.0	9.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	6.0	0.0	11.0	9.0	0.0	0.0	22.0	110.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea; s__forsetii
158327	8.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	0.0	9.0	7.0	15.0	6.0	9.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae; g__Hahella; s__chejuensis
644	103.0	26.0	24.0	66.0	37.0	0.0	0.0	57.0	24.0	9.0	0.0	39.0	242.0	127.0	134.0	58.0	117.0	258.0	218.0	166.0	120.0	50.0	228.0	309.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__hydrophila
654	24.0	7.0	16.0	5.0	0.0	0.0	0.0	5.0	11.0	0.0	5.0	0.0	33.0	16.0	25.0	39.0	17.0	37.0	7.0	14.0	17.0	11.0	44.0	192.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__veronii
43948	8.0	8.0	0.0	0.0	0.0	11.0	12.0	17.0	19.0	6.0	0.0	0.0	0.0	0.0	15.0	11.0	0.0	23.0	7.0	5.0	16.0	14.0	103.0	182.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__auensis
2007306	52.0	30.0	8.0	7.0	10.0	6.0	0.0	24.0	23.0	0.0	6.0	5.0	122.0	60.0	11.0	7.0	21.0	16.0	38.0	10.0	37.0	16.0	7.0	79.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. FDC440
263	19.0	68.0	0.0	0.0	0.0	42.0	0.0	34.0	35.0	0.0	0.0	0.0	45.0	40.0	27.0	0.0	33.0	107.0	39.0	0.0	45.0	0.0	79.0	146.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__tularensis
1542390	7.0	74.0	0.0	0.0	0.0	6.0	9.0	17.0	0.0	21.0	8.0	7.0	0.0	0.0	110.0	13.0	13.0	57.0	18.0	21.0	47.0	6.0	18.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. CA97-1460
657445	17.0	24.0	0.0	26.0	0.0	35.0	0.0	26.0	42.0	0.0	0.0	26.0	33.0	0.0	0.0	0.0	0.0	8.0	68.0	0.0	54.0	0.0	9.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__noatunensis
549298	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	69.0	6.0	9.0	13.0	9.0	0.0	9.0	9.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__halioticida
288004	13.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	0.0	29.0	20.0	12.0	11.0	25.0	11.0	0.0	24.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Beggiatoa; s__leptomitoformis
147268	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	9.0	12.0	0.0	6.0	7.0	8.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Thiomicrospira; s__cyclica
69	45.0	16.0	30.0	33.0	36.0	0.0	0.0	13.0	15.0	11.0	13.0	20.0	53.0	50.0	33.0	19.0	55.0	59.0	31.0	12.0	51.0	36.0	8.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__enzymogenes
84531	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	16.0	0.0	0.0	11.0	0.0	15.0	8.0	0.0	27.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__antibioticus
40324	20.0	11.0	25.0	30.0	8.0	29.0	23.0	28.0	23.0	31.0	33.0	31.0	60.0	145.0	94.0	36.0	51.0	182.0	143.0	153.0	35.0	114.0	250.0	255.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia
2172536	12.0	10.0	23.0	12.0	15.0	0.0	6.0	12.0	17.0	10.0	8.0	28.0	29.0	0.0	5.0	17.0	13.0	16.0	20.0	25.0	5.0	18.0	36.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__sp. 83-4
1548547	38.0	7.0	13.0	5.0	11.0	0.0	0.0	6.0	7.0	14.0	0.0	0.0	24.0	9.0	10.0	7.0	20.0	26.0	8.0	5.0	25.0	0.0	15.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Woeseiaceae; g__Woeseia; s__oceani
133539	19.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	24.0	20.0	0.0	12.0	82.0	41.0	49.0	0.0	13.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Nitrosococcus; s__halophilus
927	11.0	10.0	6.0	13.0	6.0	0.0	0.0	6.0	26.0	0.0	9.0	10.0	12.0	7.0	7.0	0.0	9.0	16.0	8.0	6.0	12.0	19.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Halothiobacillaceae; g__Halothiobacillus; s__neapolitanus
1620392	18.0	37.0	5.0	0.0	20.0	13.0	12.0	7.0	7.0	15.0	0.0	0.0	20.0	0.0	21.0	0.0	15.0	26.0	57.0	29.0	0.0	9.0	18.0	48.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__sp. IMCC21906
716816	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	16.0	8.0	0.0	7.0	27.0	6.0	0.0	0.0	6.0	41.0	23.0	0.0	0.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Oceanicoccus; s__sagamiensis
2426	16.0	6.0	17.0	0.0	7.0	10.0	5.0	13.0	13.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	11.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Teredinibacter; s__turnerae
260552	12.0	6.0	7.0	6.0	0.0	0.0	0.0	12.0	14.0	19.0	19.0	0.0	12.0	12.0	10.0	16.0	15.0	9.0	13.0	18.0	13.0	13.0	7.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae; g__Microbulbifer; s__agarilyticus
930806	5.0	0.0	7.0	0.0	0.0	5.0	0.0	10.0	41.0	0.0	0.0	6.0	18.0	34.0	13.0	12.0	11.0	13.0	23.0	29.0	0.0	15.0	43.0	51.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__pacificus
1727196	46.0	7.0	11.0	14.0	18.0	0.0	0.0	7.0	9.0	8.0	0.0	13.0	87.0	48.0	36.0	26.0	51.0	53.0	212.0	127.0	45.0	23.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__sp. DH-1
1427364	12.0	19.0	54.0	6.0	8.0	67.0	60.0	14.0	21.0	7.0	40.0	5.0	10.0	9.0	16.0	45.0	16.0	35.0	26.0	22.0	5.0	130.0	28.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__Candidatus Thioglobus; s__singularis
1705394	6.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	9.0	14.0	0.0	7.0	25.0	7.0	0.0	0.0	47.0	0.0	16.0	13.0	0.0	31.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__Candidatus Thioglobus; s__autotrophicus
2070539	7.0	17.0	10.0	0.0	0.0	20.0	5.0	0.0	19.0	7.0	9.0	0.0	6.0	0.0	6.0	0.0	13.0	20.0	33.0	9.0	0.0	5.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__Gammaproteobacteria bacterium ESL0073
1249552	7.0	5.0	7.0	7.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0	0.0	16.0	14.0	6.0	0.0	12.0	8.0	30.0	32.0	0.0	23.0	163.0	213.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__Pseudohongiella; s__spirulinae
386487	5.0	24.0	0.0	7.0	13.0	7.0	0.0	0.0	0.0	9.0	14.0	5.0	19.0	7.0	10.0	0.0	0.0	7.0	0.0	0.0	9.0	5.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__Candidatus Ruthia; s__magnifica
1196095	16.0	57.0	51.0	9.0	13.0	44.0	41.0	44.0	25.0	18.0	8.0	35.0	27.0	10.0	41.0	35.0	39.0	31.0	172.0	85.0	43.0	49.0	172.0	411.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Orbales; f__Orbaceae; g__Gilliamella; s__apicola
1867846	10.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	8.0	17.0	10.0	0.0	0.0	21.0	83.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__clemsonensis
1592897	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__Coxiella-like endosymbiont
870	11.0	13.0	0.0	10.0	8.0	0.0	0.0	11.0	15.0	0.0	5.0	5.0	14.0	37.0	64.0	29.0	15.0	49.0	12.0	10.0	0.0	17.0	0.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Dichelobacter; s__nodosus
197	3941.0	1725.0	813.0	781.0	1587.0	1540.0	419.0	768.0	890.0	2434.0	1193.0	1259.0	2723.0	984.0	3857.0	2009.0	1200.0	3916.0	5581.0	3440.0	1411.0	7257.0	1476.0	3914.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__jejuni
195	979.0	483.0	619.0	238.0	445.0	126.0	123.0	288.0	407.0	430.0	522.0	320.0	1092.0	1486.0	1025.0	663.0	1291.0	1657.0	1263.0	1115.0	554.0	632.0	441.0	283.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__coli
199	212.0	38.0	0.0	35.0	76.0	37.0	29.0	45.0	19.0	13.0	6.0	9.0	14.0	7.0	28.0	0.0	13.0	34.0	50.0	32.0	60.0	123.0	12.0	224.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__concisus
201	51.0	53.0	10.0	0.0	21.0	8.0	6.0	7.0	16.0	13.0	8.0	14.0	23.0	0.0	13.0	0.0	40.0	0.0	30.0	10.0	27.0	15.0	26.0	82.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__lari
374106	33.0	0.0	0.0	0.0	146.0	0.0	0.0	6.0	14.0	9.0	8.0	8.0	6.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	93.0	0.0	0.0	45.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__cuniculorum
1965231	18.0	36.0	15.0	6.0	18.0	39.0	47.0	16.0	48.0	11.0	27.0	10.0	0.0	0.0	24.0	18.0	74.0	40.0	78.0	56.0	64.0	71.0	0.0	21.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__pinnipediorum
1660064	12.0	21.0	0.0	0.0	0.0	0.0	0.0	35.0	21.0	10.0	0.0	0.0	9.0	9.0	6.0	0.0	0.0	0.0	12.0	10.0	0.0	6.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__sp. NCTC 13003
